Date,Academy,FirstName,LastName,Psychometrics,Presentation
2019-07-03,London Academy,Abeu,Knightsbridge,0.65,0.40625
2019-07-03,London Academy,Toddie,Rubanenko,0.54,0.5
2019-07-03,London Academy,Sibyl,Gilardi,0.59,0.71875
2019-07-03,London Academy,Haywood,Teager,0.54,0.78125
2019-07-03,London Academy,Iosep,Idle,0.56,0.5625
2019-07-03,London Academy,Ivie,Shaudfurth,0.49,0.875
2019-07-03,London Academy,Collete,Causbey,0.61,0.59375
2019-07-03,London Academy,Lowrance,Brach,0.48,0.5625
2019-07-03,London Academy,Wendel,Dargie,0.49,0.71875
2019-07-03,London Academy,Harald,Mabson,0.48,0.8125
2019-07-03,London Academy,Cynthia,Fosdike,0.48,0.4375
2019-07-03,London Academy,Keen,Tripony,0.58,0.65625
2019-07-03,London Academy,Rodolfo,Drillot,0.56,0.75
2019-07-03,London Academy,Derward,Wyllt,0.64,0.5625
2019-07-03,London Academy,Ian,Laverack,0.47,0.75
2019-07-03,London Academy,Bevon,Detoile,0.54,0.75
2019-07-03,London Academy,Weylin,Swatradge,0.61,0.46875
2019-07-03,London Academy,Lee,Bernocchi,0.51,0.53125
2019-07-03,London Academy,Maxie,Thairs,0.6,0.46875
2019-07-03,London Academy,Reynard,Seville,0.49,0.375
2019-07-03,London Academy,Hill,Tiplady,0.56,0.875
2019-07-03,London Academy,Mureil,Woodstock,0.47,0.625
2019-07-03,London Academy,Cecilla,Vasilov,0.59,0.4375
2019-10-03,Birmingham Academy,Sam,Mulvihill,0.54,0.65625
2019-10-03,Birmingham Academy,Ferdy,Dootson,0.54,0.53125
2019-10-03,Birmingham Academy,Belia,Murrigans,0.53,0.625
2019-10-03,Birmingham Academy,Wallache,Soldi,0.58,0.625
2019-10-03,Birmingham Academy,Christos,Fagan,0.45,0.40625
2019-10-03,Birmingham Academy,Tamas,Stendall,0.59,0.625
2019-10-03,Birmingham Academy,Stanly,Rickert,0.53,0.4375
2019-10-03,Birmingham Academy,Gordan,Delgadillo,0.63,0.46875
2019-10-03,Birmingham Academy,Ferdie,Mullinger,0.59,0.625
2019-10-03,Birmingham Academy,Bren,Tomei,0.6,0.5
2019-10-03,Birmingham Academy,Izabel,Masters,0.53,0.65625
2019-10-03,Birmingham Academy,Ashlin,Shone,0.59,0.71875
2019-10-03,Birmingham Academy,Heida,Cossom,0.67,0.53125
2019-09-03,London Academy,Alejandro,Broggetti,0.55,0.71875
2019-09-03,London Academy,Simonne,Merman,0.51,0.8125
2019-09-03,London Academy,Aila,Longo,0.53,0.65625
2019-09-03,London Academy,Damon,Thompson,0.62,0.6875
2019-09-03,London Academy,Trish,Cuxon,0.51,0.8125
2019-09-03,London Academy,Wyn,Tebb,0.56,0.625
2019-09-03,London Academy,Steffi,Brideoke,0.48,0.71875
2019-09-03,London Academy,Toma,Perrat,0.65,0.5625
2019-09-03,London Academy,Yorgos,Dockery,0.52,0.65625
2019-09-03,London Academy,Kippy,Dallon,0.53,0.5625
2019-09-03,London Academy,Camellia,Bette,0.64,0.6875
2019-09-03,London Academy,Arabella,Walklate,0.61,0.5625
2019-09-03,London Academy,Robina,Vassano,0.65,0.34375
2019-09-03,London Academy,Madelina,Osmant,0.49,0.71875
2019-09-03,London Academy,Xylia,Laxen,0.48,0.65625
2019-09-03,London Academy,Scarface,Gallihaulk,0.64,0.71875
2019-09-03,London Academy,Violetta,Matisse,0.47,0.6875
2019-09-03,London Academy,Larisa,Cordero,0.6,0.8125
2019-09-03,London Academy,Kassi,Lucio,0.6,0.75
2019-04-30,London Academy,Matthaeus,Audas,0.59,0.625
2019-04-30,London Academy,Edgar,Willeman,0.53,0.6875
2019-04-30,London Academy,Carroll,Corse,0.43,0.625
2019-04-30,London Academy,Adela,Valance,0.51,0.65625
2019-04-30,London Academy,Horatio,Christley,0.65,0.59375
2019-04-30,London Academy,Rachelle,Strotton,0.42,0.8125
2019-04-30,London Academy,Salomi,Shalders,0.5,0.8125
2019-04-30,London Academy,Harper,Armell,0.5,0.8125
2019-04-30,London Academy,Broddie,Tetla,0.52,0.46875
2019-04-30,London Academy,Drud,Buard,0.5,0.4375
2019-04-30,London Academy,Arlin,Leman,0.58,0.75
2019-04-30,London Academy,Elfrida,Santarelli,0.51,0.5625
2019-04-30,London Academy,Doretta,Lourenco,0.52,0.59375
2019-04-30,London Academy,Cordie,Capon,0.51,0.5
2019-04-30,London Academy,Arlyne,Mcneish,0.49,0.71875
2019-04-30,London Academy,Virgilio,Zavattieri,0.59,0.6875
2019-04-30,London Academy,Uri,Ingley,0.55,0.65625
2019-04-30,London Academy,Markus,Game,0.58,0.78125
2019-04-30,London Academy,Bryn,Gianilli,0.48,0.71875
2019-04-30,London Academy,Kevan,Elsey,0.55,0.71875
2019-04-30,London Academy,Marga,Henryson,0.53,0.71875
2019-04-30,London Academy,Aldridge,Du Fray,0.52,0.71875
2019-04-30,London Academy,Barbey,Rickertsen,0.55,0.625
2019-04-30,London Academy,Leonid,Coule,0.53,0.53125
2019-04-30,London Academy,Herold,Dionisetto,0.63,0.65625
2019-04-30,London Academy,Flore,Drake,0.42,0.75
2019-04-30,London Academy,Law,Massen,0.6,0.625
2019-04-30,London Academy,Knox,Mcgraw,0.59,0.625
2019-04-30,London Academy,Lurleen,Cestard,0.67,0.90625
2019-01-30,London Academy,Andee,Plowman,0.52,0.5
2019-01-30,London Academy,Mallory,Challis,0.57,0.65625
2019-01-30,London Academy,Maxy,Heeley,0.54,0.71875
2019-01-30,London Academy,Stinky,Goulter,0.61,0.5625
2019-01-30,London Academy,Merry,Chesher,0.53,0.5
2019-01-30,London Academy,Vin,Kattenhorn,0.63,0.65625
2019-01-30,London Academy,Franciska,Davidy,0.5,0.5
2019-01-30,London Academy,Sylvia,Akett,0.59,0.65625
2019-01-30,London Academy,Daisi,Scarlet,0.59,0.5625
2019-01-30,London Academy,Ilka,Moulder,0.47,0.40625
2019-01-30,London Academy,Royall,Stirley,0.63,0.6875
2019-01-30,London Academy,Winnie,Osipenko,0.49,0.65625
2019-01-30,London Academy,Warde,Frowen,0.44,0.78125
2019-01-30,London Academy,Deni,Roust,0.55,0.65625
2019-01-30,London Academy,Hi,Tee,0.6,0.71875
2019-01-30,London Academy,Benny,Smallsman,0.67,0.40625
2019-01-30,London Academy,Jazmin,Dark,0.49,0.625
2019-01-30,London Academy,Diane-Marie,Hilling,0.47,0.71875
2019-01-30,London Academy,Keri,Crewe,0.49,0.53125
2019-01-30,London Academy,Jenda,Fernandez,0.53,0.71875
2019-01-30,London Academy,Tyrone,Bailes,0.5,0.6875
2019-01-30,London Academy,Loy,Mulvy,0.59,0.6875
2019-01-30,London Academy,Irvine,Lawrey,0.45,0.59375
2019-01-30,London Academy,Carlo,Twining,0.57,0.6875
2019-07-30,London Academy,Georgena,Tchaikovsky,0.49,0.6875
2019-07-30,London Academy,Aili,Bursnoll,0.59,0.75
2019-07-30,London Academy,Vanessa,Gives,0.6,0.71875
2019-07-30,London Academy,Hartwell,Silver,0.59,0.5625
2019-07-30,London Academy,Bertram,Esgate,0.51,0.65625
2019-07-30,London Academy,Emily,Barras,0.53,0.5
2019-07-30,London Academy,Isidora,Englefield,0.38,0.53125
2019-07-30,London Academy,Marlon,Reside,0.55,0.5625
2019-07-30,London Academy,Agace,O'Shields,0.58,0.75
2019-07-30,London Academy,Cobbie,Wolfinger,0.65,0.6875
2019-07-30,London Academy,Kirby,Minter,0.54,0.375
2019-07-30,London Academy,Aguste,Tann,0.58,0.5625
2019-07-30,London Academy,Pren,Varcoe,0.6,0.46875
2019-07-30,London Academy,Engracia,Andriolli,0.58,0.625
2019-07-30,London Academy,Rodge,Garlick,0.45,0.78125
2019-07-30,London Academy,Barclay,Morter,0.5,0.75
2019-07-30,London Academy,Clary,Hertwell,0.6,0.53125
2019-07-30,London Academy,Yehudit,Killingbeck,0.62,0.53125
2019-07-30,London Academy,Anet,Satterley,0.61,0.59375
2019-07-30,London Academy,Stanislaus,Sendley,0.58,0.53125
2019-07-30,London Academy,Brad,Coleyshaw,0.56,0.65625
2019-07-30,London Academy,Aggie,Remmers,0.59,0.65625
2019-07-30,London Academy,Kris,Whaley,0.53,0.5
2019-07-30,London Academy,Kirsten,Spelman,0.53,0.625
2019-07-30,London Academy,Adaline,Durtnell,0.6,0.75
2019-07-30,London Academy,Marna,Matskevich,0.57,0.59375
2019-07-30,London Academy,Eberhard,Cattemull,0.58,0.71875
2019-07-30,London Academy,Meyer,Dobbison,0.59,0.5625
2019-07-30,London Academy,Beauregard,Hould,0.6,0.8125
2019-07-30,London Academy,Micheal,Di Matteo,0.57,0.71875
2019-05-30,Birmingham Academy,Nata,Bohman,0.6,0.78125
2019-05-30,Birmingham Academy,Bennie,Latan,0.6,0.8125
2019-05-30,Birmingham Academy,Noel,Hayland,0.6,0.71875
2019-05-30,Birmingham Academy,Niles,Haughin,0.41,0.71875
2019-05-30,Birmingham Academy,Gawen,Murricanes,0.52,0.65625
2019-05-30,Birmingham Academy,Megan,Hallihan,0.59,0.59375
2019-05-30,Birmingham Academy,Charissa,Briiginshaw,0.73,0.625
2019-05-30,Birmingham Academy,Mill,Uridge,0.6,0.40625
2019-05-30,Birmingham Academy,Samuele,Melpuss,0.48,0.6875
2019-05-30,Birmingham Academy,Bertie,Macafee,0.59,0.53125
2019-05-30,Birmingham Academy,Benita,Robbel,0.59,0.5625
2019-05-30,Birmingham Academy,Daile,Kitchinham,0.47,0.53125
2019-05-30,Birmingham Academy,Trumaine,Chastney,0.51,0.65625
2019-05-30,Birmingham Academy,Cesaro,Dodgshon,0.67,0.71875
2019-05-30,Birmingham Academy,Marius,Soltan,0.55,0.6875
2019-05-30,Birmingham Academy,Ulrikaumeko,Yeandel,0.58,0.84375
2019-05-30,Birmingham Academy,Deonne,Prott,0.59,0.625
2019-05-30,Birmingham Academy,Janelle,Forbear,0.56,0.59375
2019-05-30,Birmingham Academy,Allistir,Langrick,0.63,0.75
2019-05-30,Birmingham Academy,Janina,Muncer,0.54,0.625
2019-10-30,London Academy,Curry,Dunnan,0.58,0.5625
2019-10-30,London Academy,Willabella,Lanchberry,0.54,0.84375
2019-10-30,London Academy,Gaile,Carpenter,0.39,0.75
2019-10-30,London Academy,Kasey,Mattacks,0.59,0.71875
2019-10-30,London Academy,Agnesse,Beeken,0.6,0.78125
2019-10-30,London Academy,Jerrylee,Koenen,0.45,0.53125
2019-10-30,London Academy,Mic,Wilshire,0.52,0.65625
2019-10-30,London Academy,Lanni,Arrowsmith,0.53,0.59375
2019-10-30,London Academy,Gerladina,Reynolds,0.45,0.65625
2019-10-30,London Academy,Nefen,Wolton,0.6,0.78125
2019-10-30,London Academy,Mary,Darnbrough,0.62,0.71875
2019-10-30,London Academy,Daphene,Barkly,0.57,0.625
2019-10-30,London Academy,Janna,Houlaghan,0.56,0.5625
2019-10-30,London Academy,Florella,Boays,0.62,0.59375
2019-10-30,London Academy,Abdel,Shovel,0.56,0.5625
2019-10-30,London Academy,Luisa,Griffe,0.64,0.625
2019-10-30,London Academy,Kaycee,Mattusevich,0.58,0.46875
2019-10-30,London Academy,Arielle,Donati,0.62,0.6875
2019-10-30,London Academy,Sibylle,Thomazin,0.42,0.59375
2019-10-30,London Academy,Di,Simonich,0.55,0.65625
2019-10-30,London Academy,Annadiana,Lumsden,0.61,0.5
2019-10-30,London Academy,Lola,Ebsworth,0.57,0.6875
2019-10-30,London Academy,Janos,Shellsheere,0.46,0.65625
2019-10-30,London Academy,Rurik,Crimmins,0.46,0.65625
2019-10-30,London Academy,Abrahan,Biggerdike,0.48,0.4375
2019-10-30,London Academy,Graehme,Seamer,0.52,0.625
2019-10-30,London Academy,Pier,Spatig,0.6,0.78125
2019-01-31,Birmingham Academy,Kiley,Clavey,0.62,0.75
2019-01-31,Birmingham Academy,Shurlocke,Cringle,0.49,0.5625
2019-01-31,Birmingham Academy,Base,Doggett,0.38,0.75
2019-01-31,Birmingham Academy,Almire,Tewkesberry,0.7,0.59375
2019-01-31,Birmingham Academy,Bartholemy,Trippitt,0.6,0.40625
2019-01-31,Birmingham Academy,Briana,Brader,0.59,0.59375
2019-01-31,Birmingham Academy,Deonne,Simionato,0.64,0.46875
2019-01-31,Birmingham Academy,Cozmo,Abel,0.51,0.6875
2019-01-31,Birmingham Academy,Lemmie,Jendrich,0.54,0.75
2019-01-31,Birmingham Academy,Eran,Varga,0.57,0.40625
2019-01-31,Birmingham Academy,Pamela,Gadman,0.53,0.59375
2019-01-31,Birmingham Academy,Bendix,Bonnette,0.49,0.53125
2019-01-31,Birmingham Academy,Pet,Wise,0.56,0.46875
2019-01-31,Birmingham Academy,Ulick,Pickervance,0.59,0.5625
2019-01-31,Birmingham Academy,Art,Mitkin,0.57,0.5625
2019-01-31,Birmingham Academy,Sibley,Addison,0.56,0.6875
2019-01-31,Birmingham Academy,Silvain,Geeve,0.49,0.5625
2019-01-31,Birmingham Academy,Aindrea,Davio,0.6,0.65625
2019-01-31,Birmingham Academy,Daryle,Janoch,0.63,0.46875
2019-01-31,Birmingham Academy,Gerhard,Mcgrath,0.62,0.78125
2019-07-31,London Academy,Matthieu,Dulake,0.58,0.6875
2019-07-31,London Academy,Shurlock,Dutch,0.43,0.75
2019-07-31,London Academy,Cristina,Finlan,0.56,0.625
2019-07-31,London Academy,Christie,Blincoe,0.51,0.75
2019-07-31,London Academy,Gardner,Estick,0.6,0.6875
2019-07-31,London Academy,Natasha,Christol,0.51,0.8125
2019-07-31,London Academy,Riannon,Baraclough,0.62,0.5
2019-07-31,London Academy,Tallia,Rushford,0.57,0.59375
2019-07-31,London Academy,Angelica,Neissen,0.53,0.53125
2019-07-31,London Academy,Langston,Adamski,0.54,0.71875
2019-07-31,London Academy,Amerigo,Heys,0.51,0.8125
2019-07-31,London Academy,Debi,Gold,0.42,0.4375
2019-07-31,London Academy,Natalie,Norwich,0.54,0.53125
2019-07-31,London Academy,Benjamin,Chastand,0.54,0.75
2019-07-31,London Academy,Elsworth,Bendtsen,0.51,0.71875
2019-07-31,London Academy,Anabella,Wilcox,0.48,0.75
2019-07-31,London Academy,Regina,Calver,0.58,0.5
2019-07-31,London Academy,Karla,Windridge,0.61,0.65625
2019-07-31,London Academy,Lannie,Minister,0.68,0.75
2019-07-31,London Academy,Towny,Povall,0.6,0.59375
2019-07-31,London Academy,Joletta,Kalinowsky,0.51,0.78125
2019-07-31,London Academy,Simonette,Mawson,0.61,0.75
2019-07-31,London Academy,Milly,Ison,0.59,0.65625
2019-07-31,London Academy,Con,Haxley,0.5,0.71875
2019-07-31,London Academy,Bryanty,Greenacre,0.53,0.71875
2019-07-31,London Academy,Vivianne,Shills,0.53,0.625
2019-07-31,London Academy,Renado,Bulfoot,0.65,0.5625
2019-10-31,Birmingham Academy,Janna,Wiffield,0.59,0.625
2019-10-31,Birmingham Academy,Cass,Jenyns,0.47,0.65625
2019-10-31,Birmingham Academy,Fair,Lucia,0.53,0.75
2019-10-31,Birmingham Academy,Homer,Sebborn,0.54,0.75
2019-10-31,Birmingham Academy,Phillip,Headech,0.54,0.5
2019-10-31,Birmingham Academy,Casper,Willcott,0.63,0.65625
2019-10-31,Birmingham Academy,Betty,Frensch,0.45,0.6875
2019-10-31,Birmingham Academy,Kristian,Girhard,0.54,0.71875
2019-10-31,Birmingham Academy,Marianna,Casa,0.55,0.5
2019-10-31,Birmingham Academy,Lazarus,Varley,0.6,0.75
2019-10-31,Birmingham Academy,Lucas,Duthie,0.54,0.65625
2019-10-31,Birmingham Academy,Hale,Severns,0.55,0.625
2019-10-31,Birmingham Academy,Arne,Morando,0.6,0.375
2019-10-31,Birmingham Academy,Archambault,Evanson,0.54,0.6875
2019-10-31,Birmingham Academy,Yolane,Lowsely,0.56,0.6875
2019-10-31,Birmingham Academy,Cecil,Lehrer,0.39,0.6875
2019-04-04,Birmingham Academy,Bard,Demonge,0.42,0.65625
2019-04-04,Birmingham Academy,Elyssa,Spenceley,0.45,0.5
2019-04-04,Birmingham Academy,Ardelis,Gylle,0.61,0.625
2019-04-04,Birmingham Academy,Mercy,Coronas,0.65,0.65625
2019-04-04,Birmingham Academy,Isac,Peschmann,0.63,0.53125
2019-04-04,Birmingham Academy,Rhona,Bisgrove,0.6,0.65625
2019-04-04,Birmingham Academy,Lamont,Leverington,0.44,0.625
2019-04-04,Birmingham Academy,Gardie,Swaysland,0.6,0.71875
2019-04-04,Birmingham Academy,Charlotte,Possa,0.5,0.53125
2019-04-04,Birmingham Academy,Norbie,Iacobucci,0.56,0.625
2019-04-04,Birmingham Academy,Andreas,Kincey,0.53,0.5625
2019-04-04,Birmingham Academy,Vaclav,Kettlestringes,0.48,0.5625
2019-04-04,Birmingham Academy,Alberto,O Sullivan,0.67,0.8125
2019-04-04,Birmingham Academy,Klement,Harley,0.64,0.78125
2019-04-04,Birmingham Academy,Jon,Aries,0.59,0.5625
2019-04-04,Birmingham Academy,Deck,Eannetta,0.53,0.5
2019-04-04,Birmingham Academy,Rowney,Von Hagt,0.61,0.5625
2019-04-04,Birmingham Academy,Josselyn,O'Sheils,0.51,0.53125
2019-04-04,Birmingham Academy,Harmon,Jaggi,0.56,0.625
2019-04-04,Birmingham Academy,Daisy,Brims,0.65,0.53125
2019-04-04,Birmingham Academy,Baron,Freschi,0.49,0.75
2019-04-04,Birmingham Academy,Haywood,Sandeford,0.47,0.6875
2019-04-04,Birmingham Academy,Flo,Mcsparran,0.47,0.59375
2019-04-04,Birmingham Academy,Darb,Noor,0.59,0.59375
2019-04-04,Birmingham Academy,Adah,Spencers,0.52,0.6875
2019-04-04,Birmingham Academy,Gabbie,Over,0.52,0.65625
2019-04-04,Birmingham Academy,Bud,Carletto,0.54,0.65625
2019-04-04,Birmingham Academy,Sunny,Menat,0.52,0.8125
2019-04-04,Birmingham Academy,Remington,Hensmans,0.51,0.53125
2019-04-04,Birmingham Academy,Pearce,Maxwale,0.51,0.625
2019-04-04,Birmingham Academy,Tiffie,Barenskie,0.46,0.59375
2019-04-04,Birmingham Academy,Thea,Persey,0.51,0.625
2019-04-04,Birmingham Academy,Berry,Codd,0.58,0.625
2019-04-04,Birmingham Academy,Jacky,Reilingen,0.58,0.6875
2019-12-04,London Academy,Trefor,Kalinowsky,0.52,0.5625
2019-12-04,London Academy,Gertrudis,Balhatchet,0.49,0.5625
2019-12-04,London Academy,Leighton,Iddy,0.61,0.75
2019-12-04,London Academy,Jordain,Rochester,0.67,0.65625
2019-12-04,London Academy,Clementia,Beasleigh,0.52,0.59375
2019-12-04,London Academy,Christian,Tunny,0.6,0.65625
2019-12-04,London Academy,Trenna,Mccurt,0.53,0.6875
2019-12-04,London Academy,Bernhard,Birchall,0.56,0.5625
2019-12-04,London Academy,Felicle,Kops,0.56,0.5
2019-12-04,London Academy,Lara,Dougherty,0.36,0.625
2019-12-04,London Academy,Gustavo,Barok,0.52,0.8125
2019-12-04,London Academy,Alethea,Rangell,0.52,0.625
2019-12-04,London Academy,Danila,Leamon,0.54,0.5625
2019-12-04,London Academy,Essy,Haggus,0.5,0.625
2019-12-04,London Academy,Mose,Trase,0.53,0.625
2019-12-04,London Academy,Shanna,Juniper,0.58,0.5
2019-12-04,London Academy,Daryn,Dugmore,0.51,0.5625
2019-12-04,London Academy,Lindsay,Heninghem,0.39,0.65625
2019-12-04,London Academy,Granville,Slad,0.5,0.59375
2019-12-04,London Academy,Michael,Ettles,0.55,0.65625
2019-12-04,London Academy,Stephan,Middle,0.51,0.84375
2019-12-04,London Academy,Jessee,Blagbrough,0.45,0.75
2019-12-04,London Academy,Gib,Krol,0.63,0.5
2019-07-04,Birmingham Academy,Devon,Mccracken,0.45,0.53125
2019-07-04,Birmingham Academy,Evered,Giovanizio,0.55,0.75
2019-07-04,Birmingham Academy,Fan,Hember,0.57,0.6875
2019-07-04,Birmingham Academy,Sharl,Shambrooke,0.53,0.84375
2019-07-04,Birmingham Academy,Blondy,Fearnall,0.58,0.625
2019-07-04,Birmingham Academy,Haroun,Dowber,0.47,0.46875
2019-07-04,Birmingham Academy,Letizia,Mckern,0.57,0.5625
2019-07-04,Birmingham Academy,Sal,Inglesent,0.5,0.75
2019-07-04,Birmingham Academy,Gabi,Ivins,0.59,0.65625
2019-07-04,Birmingham Academy,Henrieta,Chatto,0.5,0.6875
2019-07-04,Birmingham Academy,Steffen,Marcombe,0.63,0.59375
2019-07-04,Birmingham Academy,Teriann,Matyashev,0.51,0.65625
2019-07-04,Birmingham Academy,Niall,Graine,0.61,0.75
2019-07-04,Birmingham Academy,Darin,Healing,0.55,0.71875
2019-07-04,Birmingham Academy,Donnie,Sandwick,0.58,0.71875
2019-07-04,Birmingham Academy,Dyna,Sange,0.73,0.46875
2019-07-04,Birmingham Academy,Thoma,Bolesworth,0.53,0.5625
2019-07-04,Birmingham Academy,Noby,Vacher,0.56,0.59375
2019-07-04,Birmingham Academy,Joela,Galea,0.46,0.625
2019-07-04,Birmingham Academy,Melodee,Crippen,0.59,0.5625
2019-07-04,Birmingham Academy,Clarette,Pexton,0.59,0.375
2019-07-04,Birmingham Academy,Lock,Ellerker,0.54,0.71875
2019-07-04,Birmingham Academy,Harmonia,Winspare,0.58,0.65625
2019-06-04,London Academy,Nicolle,Radford,0.55,0.6875
2019-06-04,London Academy,Rebekkah,Airdrie,0.56,0.40625
2019-06-04,London Academy,Aura,Louche,0.54,0.46875
2019-06-04,London Academy,Lucius,Buswell,0.57,0.8125
2019-06-04,London Academy,Bambi,See,0.62,0.59375
2019-06-04,London Academy,Joana,Frawley,0.58,0.65625
2019-06-04,London Academy,Vernon,Curl,0.55,0.5
2019-06-04,London Academy,Elsie,Fursland,0.53,0.53125
2019-06-04,London Academy,Wade,Friedenbach,0.52,0.5625
2019-06-04,London Academy,Vladamir,Waddams,0.52,0.71875
2019-06-04,London Academy,Ronda,Budcock,0.55,0.59375
2019-06-04,London Academy,Fraser,Hurnell,0.52,0.625
2019-06-04,London Academy,Shandeigh,Ilyushkin,0.48,0.625
2019-06-04,London Academy,Katalin,Redley,0.55,0.65625
2019-06-04,London Academy,Ambrosi,Carnow,0.56,0.625
2019-06-04,London Academy,Jon,Raikes,0.62,0.78125
2019-06-04,London Academy,Julie,Condliffe,0.58,0.59375
2019-06-04,London Academy,Al,Hugonet,0.59,0.65625
2019-06-04,London Academy,Edward,Gallop,0.49,0.4375
2019-06-04,London Academy,Ash,Hansen,0.4,0.53125
2019-06-04,London Academy,Percival,Berrycloth,0.47,0.6875
2019-06-04,London Academy,Matthiew,Tumbridge,0.56,0.46875
2019-06-04,London Academy,Dru,Maling,0.43,0.78125
2019-06-04,London Academy,Farrel,Bertl,0.56,0.5
2019-06-04,London Academy,Abram,Goldster,0.56,0.46875
2019-06-04,London Academy,Westleigh,Aleksidze,0.49,0.6875
2019-06-04,London Academy,Elisabeth,Ebbutt,0.66,0.71875
2019-06-04,London Academy,Chandler,Tregust,0.36,0.53125
2019-06-04,London Academy,Hartwell,Jewess,0.63,0.6875
2019-06-04,London Academy,Celestina,Aysik,0.55,0.65625
2019-06-04,London Academy,Brandy,Iannazzi,0.57,0.59375
2019-06-04,London Academy,Belvia,O'Neill,0.44,0.59375
2019-06-04,London Academy,Selby,Floyd,0.61,0.625
2019-06-04,London Academy,Kenton,Kilgrove,0.52,0.5625
2019-09-04,London Academy,Dulcine,Duffil,0.62,0.78125
2019-09-04,London Academy,Vivian,Syson,0.56,0.53125
2019-09-04,London Academy,Herta,Stainer,0.59,0.59375
2019-09-04,London Academy,Omero,Shill,0.52,0.53125
2019-09-04,London Academy,Vachel,Caren,0.6,0.5625
2019-09-04,London Academy,Lenora,Karpinski,0.68,0.3125
2019-09-04,London Academy,Armando,Schirak,0.53,0.46875
2019-09-04,London Academy,Immanuel,Valek,0.53,0.71875
2019-09-04,London Academy,Patton,Jolin,0.57,0.4375
2019-09-04,London Academy,Randee,Lorrain,0.45,0.59375
2019-09-04,London Academy,Vance,Fey,0.5,0.6875
2019-09-04,London Academy,Manfred,Swyer-Sexey,0.52,0.59375
2019-09-04,London Academy,Webster,Hanratty,0.52,0.6875
2019-09-04,London Academy,Min,Yanson,0.49,0.75
2019-09-04,London Academy,Bryant,Losseljong,0.64,0.6875
2019-09-04,London Academy,Kris,Balassi,0.53,0.53125
2019-09-04,London Academy,Joela,Sanja,0.47,0.59375
2019-09-04,London Academy,Nona,Coghlan,0.53,0.625
2019-09-04,London Academy,Carmelia,Gheorghe,0.52,0.71875
2019-09-04,London Academy,Care,Ife,0.51,0.6875
2019-09-04,London Academy,Merlina,Yashanov,0.54,0.65625
2019-09-04,London Academy,Teddy,Baraclough,0.59,0.53125
2019-09-04,London Academy,Petrina,Sterland,0.58,0.65625
2019-09-04,London Academy,Erna,Milne,0.51,0.59375
2019-09-04,London Academy,Anna,Lamperti,0.6,0.78125
2019-09-04,London Academy,Raquel,Bastide,0.59,0.4375
2019-09-04,London Academy,Eugen,Boggs,0.54,0.59375
2019-09-04,London Academy,Babita,Bramsen,0.67,0.625
2019-09-04,London Academy,Korey,Ennor,0.45,0.6875
2019-09-04,London Academy,Toby,Stadden,0.6,0.71875
2019-09-04,London Academy,Engracia,Polycote,0.55,0.6875
2019-09-04,London Academy,Arman,Boribal,0.67,0.53125
2019-12-05,Birmingham Academy,Tobe,Markovic,0.55,0.5
2019-12-05,Birmingham Academy,Benita,Downgate,0.6,0.71875
2019-12-05,Birmingham Academy,Dionis,Rowatt,0.65,0.3125
2019-12-05,Birmingham Academy,Jacquetta,Pill,0.53,0.625
2019-12-05,Birmingham Academy,Terencio,Mulles,0.58,0.59375
2019-12-05,Birmingham Academy,Deeyn,Klimkin,0.5,0.65625
2019-12-05,Birmingham Academy,Giralda,Sloss,0.47,0.75
2019-12-05,Birmingham Academy,Allie,Sheber,0.67,0.65625
2019-12-05,Birmingham Academy,Kenton,Elvish,0.58,0.46875
2019-12-05,Birmingham Academy,Oliviero,Tunnicliffe,0.42,0.5
2019-12-05,Birmingham Academy,Flore,Masden,0.57,0.78125
2019-12-05,Birmingham Academy,Orlando,Borrowman,0.48,0.65625
2019-12-05,Birmingham Academy,Maxie,Yerborn,0.72,0.6875
2019-12-05,Birmingham Academy,Clark,Kovacs,0.57,0.5
2019-12-05,Birmingham Academy,Blisse,Vinick,0.51,0.5625
2019-12-05,Birmingham Academy,Alejoa,Vatcher,0.49,0.53125
2019-12-05,Birmingham Academy,Augustine,Sultana,0.51,0.6875
2019-12-05,Birmingham Academy,Amil,Coysh,0.65,0.59375
2019-12-05,Birmingham Academy,Ronnica,Linfield,0.47,0.71875
2019-12-05,Birmingham Academy,Eleanor,Denington,0.53,0.53125
2019-12-05,Birmingham Academy,Gianina,Wandless,0.64,0.75
2019-02-05,London Academy,Magda,Mckirton,0.57,0.5625
2019-02-05,London Academy,Gabrila,Hehir,0.54,0.46875
2019-02-05,London Academy,Aluino,Sainter,0.53,0.53125
2019-02-05,London Academy,Poul,Basnett,0.59,0.65625
2019-02-05,London Academy,Nicolette,Bonehill,0.52,0.71875
2019-02-05,London Academy,Fabien,Hardaway,0.59,0.625
2019-02-05,London Academy,Haily,Tomkins,0.48,0.5625
2019-02-05,London Academy,Keriann,Crambie,0.64,0.5625
2019-02-05,London Academy,Alix,Burridge,0.47,0.53125
2019-02-05,London Academy,Nikola,Giroldi,0.6,0.625
2019-02-05,London Academy,Frederica,Keher,0.47,0.65625
2019-02-05,London Academy,Rowe,Fritter,0.68,0.6875
2019-02-05,London Academy,Daisie,Wildsmith,0.53,0.59375
2019-02-05,London Academy,Shanon,Oldknow,0.54,0.59375
2019-02-05,London Academy,Rollo,Quarry,0.6,0.84375
2019-02-05,London Academy,Franklyn,Gillman,0.47,0.46875
2019-02-05,London Academy,Kaleb,Cappel,0.68,0.6875
