date,tech_self_score,strengths,weaknesses,self_development,geo_flex,financial_support_self,result,course_interest,firstname,lastname
2019-09-10,"{'Java': 2, 'Ruby': 1, 'R': 2, 'C++': 3}",['Creative'],['Perfectionist'],True,True,True,True,Engineering,Norene,Dericut
2019-09-18,"{'C#': 1, 'Ruby': 5, 'SPSS': 2}",['Innovative'],"['Chaotic', 'Competitive', 'Slow']",True,True,True,True,Engineering,Had,Veazey
2019-09-11,"{'Ruby': 6, 'SPSS': 6, 'C++': 4, 'JavaScript': 2}",['Competitive'],['Passive'],True,True,True,True,Engineering,Fiona,Sandle
2019-09-04,"{'Python': 2, 'SPSS': 5, 'PHP': 3, 'C++': 5}",['Altruism'],"['Chatty', 'Controlling']",True,False,True,False,Engineering,Immanuel,Valek
2019-09-18,"{'Python': 5, 'R': 2, 'SPSS': 5}",['Courteous'],"['Distracted', 'Introverted', 'Critical']",True,True,True,True,Engineering,Sven,Antonescu
2019-09-26,"{'C#': 3, 'Java': 5, 'C++': 1}","['Listening', 'Versatile']","['Impatient', 'Stubborn']",True,True,True,True,Business,Fifi,Kingsly
2019-09-11,"{'Python': 3, 'Java': 6, 'R': 2}",['Collaboration'],['Intolerant'],True,True,False,False,Engineering,Malina,Casaccia
2019-09-17,"{'Python': 4, 'Java': 3, 'JavaScript': 4}","['Versatile', 'Ambitious']",['Indecisive'],True,True,True,True,Engineering,Cristal,Jeans
2019-09-05,"{'C#': 1, 'SPSS': 3}","['Independent', 'Critical Thinking']","['Indifferent', 'Indecisive', 'Distracted']",False,True,True,False,Data,Chilton,Paladino
2019-09-10,"{'C#': 2, 'Java': 4}","['Collaboration', 'Charisma']",['Critical'],False,True,False,False,Business,Dale,Fewlass
2019-09-12,"{'Python': 1, 'C#': 4, 'Java': 4, 'R': 3, 'PHP': 2, 'C++': 6}",['Empathy'],['Procrastination'],True,True,True,True,Data,Matelda,Chastenet
2019-09-12,"{'Python': 3, 'R': 3, 'PHP': 3, 'C++': 4}","['Collaboration', 'Perfectionism', 'Patient']","['Introverted', 'Impatient', 'Distracted']",False,True,True,False,Data,Shamus,Attenbarrow
2019-09-10,"{'C#': 4, 'Ruby': 5, 'PHP': 2, 'C++': 6, 'JavaScript': 3}",['Consistent'],['Chaotic'],True,False,True,False,Engineering,Wilfred,Godwyn
2019-09-18,"{'C#': 5, 'Ruby': 3, 'JavaScript': 3}","['Critical Thinking', 'Passionate']",['Slow'],True,True,True,True,Business,Grazia,Macginney
2019-09-19,"{'Java': 5, 'Ruby': 2, 'R': 2}","['Critical Thinking', 'Curious', 'Collaboration']",['Procrastination'],True,True,True,True,Data,Erek,Chadney
2019-09-17,"{'Ruby': 5, 'SPSS': 4, 'JavaScript': 2}","['Courteous', 'Empathy', 'Creative']","['Chaotic', 'Controlling', 'Perfectionist']",True,True,True,True,Engineering,Ruby,Larciere
2019-09-03,"{'R': 2, 'PHP': 1, 'JavaScript': 3}","['Perfectionism', 'Problem Solving', 'Ambitious']","['Impulsive', 'Perfectionist']",True,True,True,True,Data,Aila,Longo
2019-09-03,{'C#': 4},"['Organisation', 'Independent']",['Procrastination'],True,True,True,True,Engineering,Damon,Thompson
2019-09-18,{'C++': 6},"['Critical Thinking', 'Independent', 'Efficient']","['Slow', 'Indecisive']",True,True,True,True,Data,Aldwin,Ginman
2019-09-17,{'JavaScript': 4},"['Passionate', 'Composure', 'Rational']","['Undisciplined', 'Critical']",True,True,True,True,Engineering,Wolfie,Macieja
2019-09-11,"{'Python': 2, 'C#': 1, 'Ruby': 1, 'R': 3}","['Listening', 'Competitive', 'Ambitious']",['Overbearing'],True,True,True,True,Engineering,Andreas,Mehmet
2019-09-25,"{'C#': 5, 'Ruby': 1, 'JavaScript': 6}",['Efficient'],"['Controlling', 'Procrastination']",True,True,True,True,Business,Elvina,Judd
2019-09-25,"{'C++': 6, 'JavaScript': 1}","['Critical Thinking', 'Altruism', 'Passionate']","['Selfish', 'Competitive']",True,True,False,False,Engineering,Eimile,Jobey
2019-09-18,"{'Python': 1, 'R': 2, 'PHP': 4, 'C++': 2, 'JavaScript': 3}",['Determined'],['Critical'],True,True,True,True,Engineering,Salmon,Blinder
2019-09-10,"{'Python': 1, 'Ruby': 6, 'SPSS': 2, 'C++': 4}","['Independent', 'Courteous', 'Versatile']",['Procrastination'],True,True,True,True,Business,Irvine,Harmson
2019-09-12,"{'C#': 1, 'Ruby': 6, 'PHP': 4}",['Problem Solving'],"['Intolerant', 'Chaotic', 'Distracted']",True,True,True,True,Business,Loria,Menlow
2019-09-10,"{'C#': 3, 'Ruby': 1, 'R': 1}","['Critical Thinking', 'Problem Solving']",['Perfectionist'],True,True,True,True,Data,Leyla,Threadgold
2019-09-17,,"['Critical Thinking', 'Competitive', 'Listening']","['Chatty', 'Immature', 'Undisciplined']",False,True,True,False,Business,Davidde,Tuohy
2019-09-11,"{'Python': 1, 'Java': 6, 'R': 3, 'SPSS': 4, 'JavaScript': 1}","['Collaboration', 'Efficient']","['Passive', 'Procrastination']",True,True,True,True,Business,Keefe,Mirfin
2019-09-03,"{'Python': 3, 'Ruby': 1, 'C++': 5, 'JavaScript': 7}","['Organisation', 'Independent']","['Impulsive', 'Undisciplined']",False,True,True,False,Data,Trish,Cuxon
2019-09-11,"{'Java': 1, 'JavaScript': 2}","['Critical Thinking', 'Problem Solving', 'Charisma']",['Intolerant'],True,True,True,True,Data,Wyatt,Trippack
2019-09-17,"{'Ruby': 2, 'R': 7}","['Collaboration', 'Curious']","['Competitive', 'Controlling']",True,True,True,True,Data,Otes,Kemster
2019-09-10,"{'C#': 6, 'Ruby': 2, 'PHP': 3}",['Independent'],['Stubborn'],True,True,True,True,Engineering,Ethelred,Cartman
2019-09-05,"{'Python': 5, 'C#': 1, 'Java': 1, 'PHP': 1}","['Creative', 'Organisation']","['Overbearing', 'Critical', 'Intolerant']",True,False,False,False,Business,Marius,De Rechter
2019-09-26,"{'Python': 2, 'Java': 3, 'PHP': 3}","['Rational', 'Reliable', 'Critical Thinking']","['Distracted', 'Slow', 'Procrastination']",True,True,True,True,Data,Arleyne,Witch
2019-09-26,"{'C#': 3, 'Java': 4, 'PHP': 2}","['Patient', 'Charisma']",['Slow'],True,True,True,True,Engineering,Lanni,Lavis
2019-09-19,"{'C#': 6, 'Ruby': 7, 'SPSS': 1}","['Perfectionism', 'Empathy']",['Intolerant'],True,True,True,True,Data,Jenilee,Albury
2019-09-24,"{'Python': 3, 'PHP': 2, 'C++': 1}","['Curious', 'Independent', 'Versatile']","['Intolerant', 'Passive', 'Impatient']",True,True,True,True,Engineering,Llywellyn,Beckitt
2019-09-17,"{'Python': 2, 'Ruby': 3, 'SPSS': 5, 'PHP': 3, 'JavaScript': 2}","['Rational', 'Consistent']",['Passive'],True,True,True,True,Business,Brendan,Tithecott
2019-09-17,"{'Python': 3, 'C#': 2, 'SPSS': 2}","['Competitive', 'Creative', 'Patient']","['Selfish', 'Impatient']",True,True,False,False,Engineering,Jacinthe,Packham
2019-09-24,"{'Ruby': 1, 'SPSS': 1, 'C++': 1, 'JavaScript': 4}",['Altruism'],"['Impulsive', 'Slow']",True,True,True,True,Business,Tadio,Colloby
2019-09-11,"{'Python': 3, 'Ruby': 4, 'SPSS': 1, 'C++': 4, 'JavaScript': 4}","['Listening', 'Perfectionism', 'Patient']","['Stubborn', 'Intolerant', 'Slow']",True,True,True,True,Data,Dietrich,Sabater
2019-09-10,"{'Python': 3, 'C#': 1, 'Java': 7, 'Ruby': 3, 'R': 2, 'PHP': 2}","['Empathy', 'Perfectionism', 'Ambitious']","['Impatient', 'Selfish', 'Indecisive']",True,True,True,True,Business,Baldwin,Macbey
2019-09-24,"{'Python': 3, 'Java': 3, 'SPSS': 3}","['Passionate', 'Problem Solving', 'Consistent']","['Competitive', 'Sensitive']",True,True,True,True,Engineering,Dotti,Crauford
2019-09-10,"{'Java': 4, 'Ruby': 4, 'R': 1, 'C++': 1}",['Ambitious'],['Impulsive'],True,True,True,True,Data,Torrence,Lanegran
2019-09-24,"{'Python': 5, 'C#': 3, 'Ruby': 2, 'JavaScript': 6}","['Ambitious', 'Patient', 'Reliable']",['Chaotic'],True,True,True,False,Data,Lurline,Souness
2019-09-26,"{'C#': 5, 'Java': 2, 'Ruby': 2, 'SPSS': 3, 'JavaScript': 2}","['Reliable', 'Patient', 'Listening']",['Immature'],True,True,True,True,Data,Pennie,Crookshanks
2019-09-03,"{'Python': 1, 'Ruby': 4, 'C++': 4, 'JavaScript': 3}","['Perfectionism', 'Curious', 'Composure']","['Immature', 'Impatient']",True,True,False,False,Engineering,Wyn,Tebb
2019-09-26,"{'R': 3, 'C++': 3}","['Versatile', 'Determined']","['Passive', 'Stubborn']",True,True,True,True,Business,Buiron,Hoofe
2019-09-03,"{'Ruby': 2, 'R': 3, 'C++': 3, 'JavaScript': 3}","['Determined', 'Versatile']","['Impulsive', 'Procrastination']",True,True,True,True,Engineering,Toma,Perrat
2019-09-19,"{'Python': 3, 'Ruby': 2, 'R': 3}","['Composure', 'Organisation', 'Efficient']","['Stubborn', 'Passive', 'Immature']",True,False,True,False,Data,Cherlyn,Mclaverty
2019-09-11,"{'Python': 2, 'C#': 4, 'Ruby': 5}","['Efficient', 'Problem Solving', 'Curious']","['Indifferent', 'Controlling', 'Critical']",True,True,True,True,Data,Dorothea,Bidnall
2019-09-03,"{'Python': 2, 'Ruby': 3, 'PHP': 3}",['Consistent'],['Conventional'],True,True,True,False,Data,Yorgos,Dockery
2019-09-04,{'SPSS': 4},['Independent'],['Chaotic'],True,True,True,True,Engineering,Vance,Fey
2019-09-18,"{'Ruby': 3, 'SPSS': 1, 'C++': 1, 'JavaScript': 3}",['Curious'],['Chatty'],True,True,True,True,Data,Kahaleel,Tatem
2019-09-11,"{'Ruby': 1, 'SPSS': 3, 'JavaScript': 1}","['Rational', 'Altruism', 'Independent']","['Stubborn', 'Overbearing', 'Chatty']",True,False,True,False,Data,Renie,Ellin
2019-09-17,"{'Ruby': 7, 'JavaScript': 4}","['Consistent', 'Reliable', 'Determined']","['Conventional', 'Impatient', 'Perfectionist']",True,True,True,True,Data,Bevon,Clayworth
2019-09-18,"{'Python': 2, 'C#': 3, 'Java': 2, 'SPSS': 2, 'C++': 6, 'JavaScript': 1}","['Composure', 'Curious', 'Reliable']",['Conventional'],True,False,True,False,Business,Erek,O'Doran
2019-09-25,"{'Java': 6, 'SPSS': 4}",['Listening'],"['Impulsive', 'Competitive', 'Indifferent']",True,True,True,True,Data,Anestassia,Gadman
2019-09-10,"{'C#': 3, 'Java': 3, 'JavaScript': 6}",['Composure'],['Critical'],True,True,True,True,Data,Patric,Goult
2019-09-05,"{'C#': 2, 'Ruby': 5, 'PHP': 4}","['Critical Thinking', 'Determined']","['Overbearing', 'Distracted', 'Indifferent']",True,True,True,True,Engineering,Keelia,Beine
2019-09-26,"{'Python': 6, 'C#': 3, 'SPSS': 1, 'C++': 2}","['Curious', 'Creative']","['Immature', 'Indecisive', 'Introverted']",True,True,True,True,Business,Rayshell,Balfe
2019-09-11,"{'Ruby': 3, 'PHP': 1}","['Organisation', 'Innovative', 'Curious']",['Passive'],True,True,True,True,Business,Gery,Marchment
2019-09-04,{'C++': 1},['Efficient'],"['Distracted', 'Indecisive']",True,False,True,False,Data,Manfred,Swyer-Sexey
2019-09-17,"{'Python': 5, 'Java': 4, 'JavaScript': 5}",['Charisma'],"['Perfectionist', 'Selfish', 'Chaotic']",True,True,True,False,Engineering,Philomena,Cessford
2019-09-05,{'Ruby': 4},['Empathy'],"['Undisciplined', 'Conventional']",True,True,True,True,Business,Dollie,Stailey
2019-09-26,"{'C#': 4, 'SPSS': 1, 'PHP': 4}","['Creative', 'Rational']","['Controlling', 'Anxious', 'Chatty']",True,True,True,True,Data,Lucina,Banaszewski
2019-09-04,"{'C#': 4, 'Java': 3, 'Ruby': 1, 'R': 6, 'C++': 5, 'JavaScript': 3}",['Altruism'],['Controlling'],False,True,True,False,Engineering,Webster,Hanratty
2019-09-10,"{'C#': 2, 'Java': 2, 'R': 6, 'SPSS': 1}",['Problem Solving'],"['Conventional', 'Introverted', 'Impulsive']",True,True,True,True,Engineering,Jennine,Erni
2019-09-19,"{'Java': 2, 'R': 2, 'SPSS': 3}","['Versatile', 'Empathy', 'Reliable']","['Indifferent', 'Impulsive', 'Chatty']",True,True,True,True,Engineering,Carter,Kingswold
2019-09-25,"{'Python': 1, 'C#': 1, 'PHP': 1, 'C++': 2, 'JavaScript': 1}",['Independent'],"['Anxious', 'Impatient', 'Introverted']",True,True,False,False,Data,Reg,Gaines
2019-09-03,,"['Determined', 'Organisation', 'Problem Solving']",['Competitive'],True,True,True,True,Data,Kippy,Dallon
2019-09-03,"{'C#': 2, 'Java': 3, 'Ruby': 3, 'R': 1, 'SPSS': 3}","['Patient', 'Independent', 'Composure']","['Sensitive', 'Critical', 'Chaotic']",True,True,True,True,Engineering,Camellia,Bette
2019-09-25,"{'Java': 5, 'PHP': 2, 'C++': 4}",['Critical Thinking'],"['Intolerant', 'Selfish', 'Impatient']",True,True,True,True,Data,Darya,Delafont
2019-09-25,,"['Perfectionism', 'Passionate', 'Altruism']",['Slow'],True,True,True,True,Engineering,Myrta,Tissell
2019-09-17,"{'C#': 1, 'C++': 2, 'JavaScript': 6}",['Reliable'],"['Intolerant', 'Impulsive']",True,True,True,True,Data,Fiona,Goodboddy
2019-09-10,"{'Ruby': 2, 'R': 2, 'SPSS': 2, 'C++': 5}","['Rational', 'Perfectionism', 'Reliable']","['Competitive', 'Conventional']",True,False,True,False,Engineering,Glynnis,Wicken
2019-09-11,{'C#': 3},['Reliable'],"['Passive', 'Chaotic']",False,True,True,False,Data,Hillary,Thouless
2019-09-05,"{'Python': 6, 'R': 1, 'C++': 2, 'JavaScript': 2}","['Efficient', 'Competitive', 'Listening']","['Controlling', 'Competitive']",True,True,False,False,Engineering,Myrvyn,Jealous
2019-09-10,"{'Java': 5, 'SPSS': 4, 'C++': 1}","['Problem Solving', 'Perfectionism']","['Controlling', 'Overbearing', 'Conventional']",True,True,True,True,Data,Stephine,Kirton
2019-09-24,"{'Python': 3, 'C#': 1, 'Ruby': 1, 'JavaScript': 4}","['Independent', 'Determined']",['Controlling'],True,True,True,True,Engineering,Agnella,Dairton
2019-09-04,"{'Ruby': 3, 'SPSS': 3, 'PHP': 2}","['Innovative', 'Consistent', 'Perfectionism']",['Stubborn'],True,True,True,True,Business,Bryant,Losseljong
2019-09-10,"{'Ruby': 5, 'PHP': 4}",['Curious'],"['Impulsive', 'Selfish', 'Impatient']",True,True,False,False,Data,Carroll,Treasaden
2019-09-10,"{'C#': 3, 'C++': 4, 'JavaScript': 1}","['Efficient', 'Collaboration', 'Rational']","['Overbearing', 'Chaotic']",True,True,True,True,Business,Riva,Mangeot
2019-09-17,"{'C#': 1, 'Ruby': 4, 'R': 4, 'PHP': 1, 'JavaScript': 3}","['Efficient', 'Empathy', 'Courteous']",['Introverted'],True,True,True,True,Engineering,Boniface,Tansley
2019-09-11,"{'C#': 5, 'Java': 4, 'Ruby': 3, 'R': 6, 'PHP': 1, 'JavaScript': 2}","['Charisma', 'Reliable', 'Curious']",['Chatty'],True,True,True,True,Business,Mariel,Bartel
2019-09-03,"{'Python': 3, 'Ruby': 3}",['Patient'],"['Indecisive', 'Selfish', 'Chatty']",False,True,True,False,Data,Arabella,Walklate
2019-09-10,{'SPSS': 3},['Listening'],"['Slow', 'Undisciplined', 'Immature']",True,True,True,True,Data,Lilias,Mc Gorley
2019-09-05,,['Empathy'],"['Competitive', 'Perfectionist', 'Conventional']",False,True,True,False,Business,Dasi,Goldston
2019-09-26,"{'Python': 3, 'R': 1}","['Rational', 'Empathy']","['Undisciplined', 'Slow']",True,True,True,True,Data,Bella,Durtnal
2019-09-17,"{'Python': 3, 'C++': 4}","['Charisma', 'Rational', 'Innovative']",['Slow'],True,True,False,False,Engineering,Blane,Manderson
2019-09-05,"{'Java': 2, 'PHP': 2, 'C++': 2}","['Perfectionism', 'Patient', 'Curious']","['Overbearing', 'Indifferent']",True,True,True,False,Data,Sasha,Macgaughy
2019-09-12,"{'Python': 2, 'Ruby': 3, 'SPSS': 4}","['Organisation', 'Composure']",['Indifferent'],True,True,True,True,Data,Millicent,Buchanan
2019-09-24,"{'Python': 5, 'Java': 4, 'Ruby': 2, 'R': 5}","['Charisma', 'Determined', 'Ambitious']","['Conventional', 'Controlling', 'Indifferent']",False,True,True,False,Business,Dion,Eccersley
2019-09-19,"{'C#': 3, 'Java': 2, 'R': 5, 'PHP': 3, 'C++': 4}",['Curious'],"['Controlling', 'Passive']",True,False,True,False,Data,Bradan,Wickman
2019-09-24,{'C++': 1},"['Listening', 'Organisation']","['Controlling', 'Selfish']",True,True,True,True,Business,Doralia,Deackes
2019-09-18,"{'Python': 8, 'R': 4}","['Versatile', 'Determined', 'Innovative']","['Conventional', 'Distracted']",True,True,True,True,Data,Reynard,Ilyenko
2019-09-26,"{'C#': 2, 'JavaScript': 3}","['Composure', 'Independent']","['Stubborn', 'Intolerant']",True,True,True,True,Data,Babara,Veazey
2019-09-11,"{'Python': 3, 'PHP': 1}",['Reliable'],"['Impatient', 'Perfectionist']",True,True,True,True,Business,Teodora,Whaplington
2019-09-19,"{'Python': 5, 'Java': 4, 'Ruby': 4}","['Problem Solving', 'Ambitious']",['Overbearing'],True,False,False,False,Business,Porty,Du Plantier
2019-09-11,"{'Java': 4, 'SPSS': 4, 'PHP': 3, 'C++': 2}","['Collaboration', 'Empathy', 'Competitive']","['Stubborn', 'Indecisive', 'Undisciplined']",True,True,True,True,Engineering,Elfrida,Reece
2019-09-18,{'Ruby': 3},"['Collaboration', 'Versatile', 'Listening']","['Passive', 'Indecisive']",True,True,True,False,Data,Lisle,Stolli
2019-09-19,"{'Python': 1, 'C#': 4, 'Java': 6, 'C++': 1}","['Organisation', 'Efficient', 'Charisma']","['Intolerant', 'Critical']",True,True,True,True,Business,Minnie,Gittose
2019-09-11,"{'Java': 1, 'C++': 2}","['Competitive', 'Empathy']",['Conventional'],True,True,True,True,Engineering,Jillian,Wenn
2019-09-24,"{'Python': 1, 'Java': 5, 'Ruby': 6}","['Organisation', 'Innovative', 'Independent']","['Passive', 'Indifferent', 'Selfish']",True,True,True,True,Engineering,Gene,Levens
2019-09-25,"{'SPSS': 3, 'C++': 4, 'JavaScript': 3}","['Courteous', 'Collaboration', 'Versatile']","['Intolerant', 'Perfectionist', 'Controlling']",True,True,True,True,Business,Gerta,Leonards
2019-09-25,"{'C#': 2, 'SPSS': 4, 'C++': 1}",['Patient'],['Overbearing'],True,True,True,True,Business,Aleen,Mckeurton
2019-09-25,{'R': 4},"['Empathy', 'Creative']",['Indifferent'],True,True,True,True,Business,Prudi,Bernardon
2019-09-11,"{'C#': 2, 'Java': 4, 'SPSS': 5}","['Independent', 'Critical Thinking']","['Introverted', 'Critical']",True,True,True,True,Engineering,Elsa,Woonton
2019-09-17,"{'Ruby': 3, 'SPSS': 1, 'PHP': 1, 'C++': 3}","['Altruism', 'Charisma']","['Impulsive', 'Competitive']",True,True,True,True,Engineering,Constantine,Caslett
2019-09-26,{'Python': 2},"['Determined', 'Curious', 'Organisation']",['Indecisive'],True,True,True,True,Engineering,Lilly,Andreasen
2019-09-05,"{'SPSS': 7, 'JavaScript': 1}","['Collaboration', 'Perfectionism']","['Passive', 'Critical']",False,False,False,False,Business,Merola,Jancey
2019-09-17,"{'C#': 3, 'Java': 6}","['Ambitious', 'Collaboration']","['Immature', 'Stubborn', 'Perfectionist']",True,True,True,True,Engineering,Keene,Slimm
2019-09-17,{'Python': 2},"['Reliable', 'Courteous', 'Passionate']","['Chaotic', 'Sensitive']",True,False,True,False,Data,Sibylle,Juris
2019-09-25,"{'Python': 2, 'C#': 4, 'R': 4, 'C++': 5}","['Listening', 'Efficient']",['Slow'],False,True,False,False,Engineering,Prescott,Turpey
2019-09-17,"{'Python': 2, 'C#': 2, 'Java': 3, 'Ruby': 4, 'R': 3, 'JavaScript': 3}","['Perfectionism', 'Empathy', 'Altruism']",['Undisciplined'],True,True,True,True,Business,Zondra,Fippe
2019-09-04,"{'Ruby': 8, 'R': 3, 'PHP': 2, 'C++': 5}","['Composure', 'Independent']","['Indifferent', 'Slow']",True,True,False,False,Engineering,Kris,Balassi
2019-09-17,"{'Python': 5, 'Ruby': 4, 'JavaScript': 2}",['Creative'],"['Perfectionist', 'Overbearing', 'Anxious']",True,True,True,True,Engineering,Kendall,Daughtrey
2019-09-12,"{'Java': 7, 'C++': 3}","['Courteous', 'Organisation', 'Competitive']","['Indifferent', 'Passive', 'Competitive']",True,True,True,True,Business,Chevalier,Eykelbosch
2019-09-19,,['Collaboration'],"['Intolerant', 'Impulsive', 'Controlling']",True,True,True,True,Engineering,Claiborne,Jesper
2019-09-10,"{'Python': 4, 'Ruby': 1, 'PHP': 1, 'JavaScript': 1}","['Collaboration', 'Perfectionism']",['Intolerant'],True,True,True,True,Data,Garrard,Keward
2019-09-19,"{'Python': 2, 'C#': 5, 'Java': 3, 'C++': 2}","['Passionate', 'Empathy']","['Critical', 'Competitive']",True,True,True,True,Business,Husein,Gartside
2019-09-19,"{'Java': 3, 'SPSS': 1, 'PHP': 1}","['Organisation', 'Reliable']","['Anxious', 'Controlling']",False,True,False,False,Engineering,Silas,Blowin
2019-09-19,"{'Java': 3, 'SPSS': 1, 'PHP': 1}","['Organisation', 'Reliable']","['Anxious', 'Controlling']",False,True,False,False,Engineering,Silas,Blowin
2019-09-11,"{'Python': 2, 'C#': 1, 'PHP': 5, 'C++': 6}","['Ambitious', 'Innovative', 'Problem Solving']","['Chaotic', 'Overbearing']",True,True,True,True,Business,Rachele,Shaplin
2019-09-19,"{'Python': 5, 'C#': 5, 'Java': 1, 'R': 2}","['Problem Solving', 'Rational', 'Curious']",['Anxious'],True,True,True,False,Engineering,Auria,Shafto
2019-09-10,"{'Python': 7, 'Ruby': 5, 'R': 3, 'SPSS': 5, 'JavaScript': 2}","['Consistent', 'Charisma']","['Immature', 'Critical']",True,True,True,True,Data,Collin,Commins
2019-09-11,"{'Python': 3, 'Java': 4, 'PHP': 2, 'C++': 4, 'JavaScript': 4}","['Innovative', 'Courteous', 'Listening']","['Selfish', 'Critical', 'Impatient']",False,True,True,False,Data,Merwyn,Bremeyer
2019-09-04,"{'Python': 1, 'PHP': 2, 'C++': 1}","['Curious', 'Innovative']","['Indecisive', 'Impulsive', 'Perfectionist']",True,True,True,True,Engineering,Nona,Coghlan
2019-09-05,"{'Python': 4, 'Java': 3, 'SPSS': 2}",['Passionate'],"['Stubborn', 'Immature']",True,True,True,True,Business,Whitney,Hadlee
2019-09-24,"{'Python': 7, 'SPSS': 4, 'PHP': 1}","['Versatile', 'Efficient']","['Impulsive', 'Intolerant', 'Sensitive']",True,True,False,False,Business,Dunc,Smallacombe
2019-09-11,"{'Python': 1, 'SPSS': 3, 'JavaScript': 6}","['Independent', 'Empathy']",['Undisciplined'],True,True,True,True,Business,Danni,Gurdon
2019-09-17,"{'Java': 8, 'JavaScript': 8}",['Independent'],"['Impatient', 'Conventional', 'Immature']",True,False,True,False,Engineering,Averill,Pickance
2019-09-24,{'C++': 4},['Reliable'],"['Selfish', 'Overbearing', 'Undisciplined']",True,False,True,False,Business,Reta,Blais
2019-09-05,"{'Python': 5, 'C#': 1, 'R': 3, 'SPSS': 1, 'C++': 1, 'JavaScript': 5}",['Competitive'],"['Perfectionist', 'Critical', 'Undisciplined']",True,True,True,True,Business,Casey,Putten
2019-09-17,"{'C#': 2, 'SPSS': 1, 'JavaScript': 3}",['Determined'],"['Chaotic', 'Stubborn', 'Impulsive']",True,True,True,False,Data,Patricio,Stenet
2019-09-05,"{'C#': 1, 'SPSS': 5, 'PHP': 1}","['Versatile', 'Innovative']",['Intolerant'],True,True,True,True,Engineering,Russell,Sherebrook
2019-09-24,"{'Java': 3, 'Ruby': 3}","['Organisation', 'Charisma']","['Competitive', 'Stubborn', 'Immature']",True,True,True,False,Data,Dolly,Casaro
2019-09-12,"{'Python': 4, 'Java': 2, 'R': 3}","['Creative', 'Perfectionism', 'Versatile']","['Impatient', 'Slow', 'Procrastination']",True,False,True,False,Data,Penny,Trathen
2019-09-11,"{'Python': 4, 'PHP': 2, 'JavaScript': 2}","['Charisma', 'Rational']",['Slow'],True,True,True,True,Data,Veronike,Alenov
2019-09-18,"{'Python': 1, 'C#': 1, 'R': 2, 'C++': 6}","['Collaboration', 'Perfectionism', 'Ambitious']","['Controlling', 'Competitive']",True,True,True,True,Engineering,Urson,Sibthorp
2019-09-12,"{'SPSS': 5, 'JavaScript': 3}","['Rational', 'Problem Solving', 'Creative']",['Controlling'],True,True,True,True,Engineering,Jenn,Blitz
2019-09-17,"{'Python': 4, 'C#': 2, 'Java': 4, 'Ruby': 6, 'SPSS': 7, 'C++': 1, 'JavaScript': 6}","['Critical Thinking', 'Patient']","['Competitive', 'Sensitive']",True,True,True,True,Data,Elicia,Nutkin
2019-09-05,"{'C#': 6, 'Java': 2}","['Innovative', 'Composure']","['Introverted', 'Conventional', 'Passive']",True,True,True,True,Business,Una,Caldicot
2019-09-26,"{'Python': 5, 'Ruby': 4}",['Perfectionism'],"['Critical', 'Procrastination']",True,False,True,False,Data,Chance,Fleay
2019-09-04,"{'Ruby': 2, 'PHP': 1, 'C++': 2}","['Patient', 'Versatile', 'Rational']","['Procrastination', 'Impatient']",True,False,True,False,Business,Carmelia,Gheorghe
2019-09-11,"{'R': 3, 'SPSS': 2, 'JavaScript': 3}",['Composure'],"['Impulsive', 'Passive']",True,True,True,True,Engineering,Stephan,Tidbald
2019-09-04,"{'Python': 3, 'Java': 2, 'SPSS': 1, 'C++': 2}","['Altruism', 'Rational', 'Reliable']","['Conventional', 'Indifferent']",True,True,True,True,Engineering,Care,Ife
2019-09-19,"{'Python': 1, 'C++': 5, 'JavaScript': 4}","['Altruism', 'Charisma', 'Composure']","['Undisciplined', 'Impatient']",True,True,True,True,Engineering,Quill,Buzin
2019-09-12,"{'Ruby': 1, 'C++': 2}","['Reliable', 'Problem Solving']",['Distracted'],True,True,True,True,Engineering,Trent,Southwick
2019-09-12,"{'Ruby': 1, 'C++': 2}","['Reliable', 'Problem Solving']",['Distracted'],True,True,True,True,Engineering,Trent,Southwick
2019-09-18,"{'Java': 4, 'Ruby': 3, 'PHP': 1}",['Courteous'],"['Indecisive', 'Procrastination', 'Chatty']",True,True,True,True,Data,King,Janatka
2019-09-25,{'JavaScript': 1},"['Curious', 'Critical Thinking', 'Courteous']",['Distracted'],True,False,True,False,Engineering,Honor,Jeandon
2019-09-11,"{'C#': 2, 'C++': 2}","['Determined', 'Patient', 'Altruism']","['Selfish', 'Critical']",False,True,True,False,Engineering,Chrisse,Santostefano.
2019-09-18,"{'C#': 3, 'R': 6, 'SPSS': 2}","['Collaboration', 'Patient']",['Impulsive'],True,False,True,False,Business,Dinnie,Baleine
2019-09-17,"{'Ruby': 4, 'R': 3, 'SPSS': 3, 'JavaScript': 10}",['Patient'],['Passive'],True,True,True,True,Engineering,Siegfried,Everal
2019-09-26,"{'C#': 2, 'Java': 1, 'R': 2, 'C++': 2}","['Independent', 'Rational', 'Collaboration']",['Sensitive'],True,True,False,False,Data,Lester,Weddeburn - Scrimgeour
2019-09-17,"{'C#': 3, 'Ruby': 4, 'JavaScript': 2}","['Independent', 'Organisation']","['Conventional', 'Critical', 'Indecisive']",True,True,True,True,Engineering,Chandra,Best
2019-09-11,"{'Python': 3, 'C#': 5, 'R': 3, 'SPSS': 1}","['Collaboration', 'Competitive', 'Reliable']","['Indecisive', 'Anxious', 'Procrastination']",True,True,True,False,Data,Helyn,Sahnow
